0,1
1,0.928571
2,0.928571
3,0.928572
4,0.928571
5,0.928571
6,0.928572
7,0.928571
8,0.928571
9,0.928571
10,0.928572
11,0.928572
12,0.928572
13,0.928571
14,0.928572
15,0.928572
16,0.928571
17,0.928572
18,0.928571
19,0.928572
20,0.928572
21,0.928572
22,0.928572
23,0.928572
24,0.928572
25,0.92857
26,0.928572
27,0.928572
28,0.928572
29,0.928572
30,0.928572
31,0.928572
32,0.92857
33,0.928572
34,0.928572
35,0.928572
36,0.92857
37,0.928574
38,0.92857
39,0.928574
40,0.92857
41,0.928574
42,0.92857
43,0.92857
44,0.928574
45,0.92857
46,0.928574
47,0.92857
48,0.928574
49,0.92857
50,0.92857
51,0.928574
52,0.92857
53,0.928574
54,0.92857
55,0.928574
56,0.92857
57,0.92857
58,0.928574
59,0.92857
60,0.928574
61,0.92857
62,0.928574
63,0.92857
64,0.92857
65,0.928574
66,0.92857
67,0.928574
68,0.92857
69,0.92857
70,0.928574
71,0.928574
72,0.928566
73,0.928574
74,0.928574
75,0.928574
76,0.928566
77,0.928574
78,0.928574
79,0.928566
80,0.928574
81,0.928574
82,0.928574
83,0.928566
84,0.928574
85,0.928574
86,0.928566
87,0.928574
88,0.928574
89,0.928574
90,0.928566
91,0.928574
92,0.928574
93,0.928566
94,0.928574
95,0.928574
96,0.928574
97,0.928566
98,0.928574
99,0.928574
100,0.928566
101,0.928574
102,0.928574
103,0.928574
104,0.928566
105,0.928574
106,0.928574
107,0.928566
108,0.928574
109,0.928574
110,0.928574
111,0.928566
112,0.928574
113,0.928574
114,0.928566
115,0.928574
116,0.928574
117,0.928574
118,0.928566
119,0.928574
120,0.928574
121,0.928566
122,0.928574
123,0.928574
124,0.928574
125,0.928566
126,0.928574
127,0.928574
128,0.928566
129,0.928574
130,0.928574
131,0.928574
132,0.928566
133,0.928574
134,0.928574
135,0.928566
136,0.928574
137,0.928574
138,0.928566
139,0.928574
140,0.928574
141,0.928574
142,0.928574
143,0.928574
144,0.928558
145,0.928574
146,0.928574
147,0.928574
148,0.928574
149,0.928574
150,0.928574
151,0.928558
152,0.928574
153,0.928574
154,0.928574
155,0.928574
156,0.928574
157,0.928574
158,0.928558
159,0.928574
160,0.928574
161,0.928574
162,0.928574
163,0.928574
164,0.928574
165,0.928558
166,0.928574
167,0.928574
168,0.928574
169,0.928574
170,0.928574
