0,4.22531
1,4.22074
2,4.21618
3,4.21162
4,4.20706
5,4.2025
6,4.19795
7,4.19339
8,4.18884
9,4.1843
10,4.17975
11,4.17521
12,4.17067
13,4.16613
14,4.1616
15,4.15707
16,4.15254
17,4.14801
18,4.14349
19,4.13896
20,4.13444
21,4.12993
22,4.12541
23,4.1209
24,4.11639
25,4.11188
26,4.10738
27,4.10288
28,4.09838
29,4.09388
30,4.08938
31,4.08489
32,4.0804
33,4.07591
34,4.07143
35,4.06694
36,4.06246
37,4.05799
38,4.05351
39,4.04904
40,4.04457
41,4.0401
42,4.03563
43,4.03117
44,4.02671
45,4.02225
46,4.0178
47,4.01334
48,4.00889
49,4.00445
50,4
51,3.99556
52,3.99112
53,3.98668
54,3.98224
55,3.97781
56,3.97338
57,3.96895
58,3.96452
59,3.9601
60,3.95568
61,3.95126
62,3.94684
63,3.94243
64,3.93802
65,3.93361
66,3.9292
67,3.9248
68,3.9204
69,3.916
70,3.9116
71,3.90721
72,3.90282
73,3.89843
74,3.89404
75,3.88966
76,3.88528
77,3.8809
78,3.87652
79,3.87215
80,3.86778
81,3.86341
82,3.85904
83,3.85468
84,3.85032
85,3.84596
86,3.8416
87,3.83725
88,3.83289
89,3.82854
90,3.8242
91,3.81985
92,3.81551
93,3.81117
94,3.80683
95,3.8025
96,3.79817
97,3.79384
98,3.78951
99,3.78519
100,3.78086
101,3.77654
102,3.77223
103,3.76791
104,3.7636
105,3.75929
106,3.75498
107,3.75068
108,3.74638
109,3.74208
110,3.73778
111,3.73348
112,3.72919
113,3.7249
114,3.72061
115,3.71633
116,3.71204
117,3.70776
118,3.70349
119,3.69921
120,3.69494
121,3.69067
122,3.6864
123,3.68213
124,3.67787
125,3.67361
126,3.66935
127,3.6651
128,3.66084
129,3.65659
130,3.65235
131,3.6481
132,3.64386
133,3.63962
134,3.63538
135,3.63114
136,3.62691
137,3.62268
138,3.61845
139,3.61422
140,3.61
141,3.60578
142,3.60156
143,3.59734
144,3.59313
145,3.58892
146,3.58471
147,3.5805
148,3.5763
149,3.5721
150,3.5679
151,3.5637
152,3.55951
153,3.55532
154,3.55113
155,3.54694
156,3.54276
157,3.53858
158,3.5344
159,3.53022
160,3.52605
161,3.52188
162,3.51771
163,3.51354
164,3.50938
165,3.50522
166,3.50106
167,3.4969
168,3.49275
169,3.48859
170,3.48444
171,3.4803
172,3.47615
173,3.47201
174,3.46787
175,3.46373
176,3.4596
177,3.45547
178,3.45134
179,3.44721
180,3.44309
181,3.43896
182,3.43484
183,3.43073
184,3.42661
185,3.4225
186,3.41839
187,3.41428
188,3.41018
189,3.40608
190,3.40198
191,3.39788
192,3.39378
193,3.38969
194,3.3856
195,3.38151
196,3.37743
197,3.37334
198,3.36926
199,3.36519
200,3.36111
201,3.35704
202,3.35297
203,3.3489
204,3.34483
205,3.34077
206,3.33671
207,3.33265
208,3.3286
209,3.32454
210,3.32049
211,3.31645
212,3.3124
213,3.30836
214,3.30432
215,3.30028
216,3.29624
217,3.29221
218,3.28818
219,3.28415
220,3.28012
221,3.2761
222,3.27208
223,3.26806
224,3.26404
225,3.26003
226,3.25602
227,3.25201
228,3.248
229,3.244
230,3.24
231,3.236
232,3.232
233,3.22801
234,3.22402
235,3.22003
236,3.21604
237,3.21206
238,3.20808
239,3.2041
240,3.20012
241,3.19615
242,3.19218
243,3.18821
244,3.18424
245,3.18028
246,3.17632
247,3.17236
248,3.1684
249,3.16445
250,3.16049
251,3.15654
252,3.1526
253,3.14865
254,3.14471
255,3.14077
256,3.13683
257,3.1329
258,3.12897
259,3.12504
260,3.12111
261,3.11719
262,3.11326
263,3.10934
264,3.10543
265,3.10151
266,3.0976
267,3.09369
268,3.08978
269,3.08588
270,3.08198
271,3.07808
272,3.07418
273,3.07028
274,3.06639
275,3.0625
276,3.05861
277,3.05473
278,3.05084
279,3.04696
280,3.04309
281,3.03921
282,3.03534
283,3.03147
284,3.0276
285,3.02373
286,3.01987
287,3.01601
288,3.01215
289,3.0083
290,3.00444
291,3.00059
292,2.99675
293,2.9929
294,2.98906
295,2.98522
296,2.98138
297,2.97754
298,2.97371
299,2.96988
300,2.96605
301,2.96222
302,2.9584
303,2.95458
304,2.95076
305,2.94694
306,2.94313
307,2.93932
308,2.93551
309,2.9317
310,2.9279
311,2.9241
312,2.9203
313,2.9165
314,2.91271
315,2.90892
316,2.90513
317,2.90134
318,2.89756
319,2.89378
320,2.89
321,2.88622
322,2.88245
323,2.87868
324,2.87491
325,2.87114
326,2.86738
327,2.86362
328,2.85986
329,2.8561
330,2.85235
331,2.84859
332,2.84484
333,2.8411
334,2.83735
335,2.83361
336,2.82987
337,2.82613
338,2.8224
339,2.81867
340,2.81494
341,2.81121
342,2.80749
343,2.80376
344,2.80004
345,2.79633
346,2.79261
347,2.7889
348,2.78519
349,2.78148
350,2.77778
351,2.77408
352,2.77038
353,2.76668
354,2.76298
355,2.75929
356,2.7556
357,2.75191
358,2.74823
359,2.74454
360,2.74086
361,2.73719
362,2.73351
363,2.72984
364,2.72617
365,2.7225
366,2.71883
367,2.71517
368,2.71151
369,2.70785
370,2.7042
371,2.70054
372,2.69689
373,2.69325
374,2.6896
375,2.68596
376,2.68232
377,2.67868
378,2.67504
379,2.67141
380,2.66778
381,2.66415
382,2.66052
383,2.6569
384,2.65328
385,2.64966
386,2.64604
387,2.64243
388,2.63882
389,2.63521
390,2.6316
391,2.628
392,2.6244
393,2.6208
394,2.6172
395,2.61361
396,2.61002
397,2.60643
398,2.60284
399,2.59926
400,2.59568
401,2.5921
402,2.58852
403,2.58495
404,2.58138
405,2.57781
406,2.57424
407,2.57068
408,2.56712
409,2.56356
410,2.56
411,2.55645
412,2.55289
413,2.54934
414,2.5458
415,2.54225
416,2.53871
417,2.53517
418,2.53163
419,2.5281
420,2.52457
421,2.52104
422,2.51751
423,2.51399
424,2.51046
425,2.50694
426,2.50343
427,2.49991
428,2.4964
429,2.49289
430,2.48938
431,2.48588
432,2.48238
433,2.47888
434,2.47538
435,2.47188
436,2.46839
437,2.4649
438,2.46141
439,2.45793
440,2.45444
441,2.45096
442,2.44749
443,2.44401
444,2.44054
445,2.43707
446,2.4336
447,2.43013
448,2.42667
449,2.42321
450,2.41975
451,2.4163
452,2.41284
453,2.40939
454,2.40595
455,2.4025
456,2.39906
457,2.39562
458,2.39218
459,2.38874
460,2.38531
461,2.38188
462,2.37845
463,2.37502
464,2.3716
465,2.36818
466,2.36476
467,2.36134
468,2.35793
469,2.35452
470,2.35111
471,2.3477
472,2.3443
473,2.3409
474,2.3375
475,2.33411
476,2.33071
477,2.32732
478,2.32393
479,2.32054
480,2.31716
481,2.31378
482,2.3104
483,2.30702
484,2.30365
485,2.30028
486,2.29691
487,2.29354
488,2.29018
489,2.28682
490,2.28346
491,2.2801
492,2.27675
493,2.27339
494,2.27004
495,2.2667
496,2.26335
497,2.26001
498,2.25667
499,2.25333
500,2.25
501,2.24667
502,2.24334
503,2.24001
504,2.23669
505,2.23336
506,2.23004
507,2.22673
508,2.22341
509,2.2201
510,2.21679
511,2.21348
512,2.21018
513,2.20688
514,2.20358
515,2.20028
516,2.19698
517,2.19369
518,2.1904
519,2.18711
520,2.18383
521,2.18054
522,2.17726
523,2.17399
524,2.17071
525,2.16744
526,2.16417
527,2.1609
528,2.15763
529,2.15437
530,2.15111
531,2.14785
532,2.1446
533,2.14134
534,2.13809
535,2.13485
536,2.1316
537,2.12836
538,2.12512
539,2.12188
540,2.11864
541,2.11541
542,2.11218
543,2.10895
544,2.10572
545,2.1025
546,2.09928
547,2.09606
548,2.09284
549,2.08963
550,2.08642
551,2.08321
552,2.08
553,2.0768
554,2.0736
555,2.0704
556,2.0672
557,2.06401
558,2.06082
559,2.05763
560,2.05444
561,2.05126
562,2.04808
563,2.0449
564,2.04172
565,2.03855
566,2.03538
567,2.03221
568,2.02904
569,2.02588
570,2.02272
571,2.01956
572,2.0164
573,2.01325
574,2.01009
575,2.00694
576,2.0038
577,2.00065
578,1.99751
579,1.99437
580,1.99123
581,1.9881
582,1.98497
583,1.98184
584,1.97871
585,1.97559
586,1.97246
587,1.96934
588,1.96623
589,1.96311
590,1.96
591,1.95689
592,1.95378
593,1.95068
594,1.94758
595,1.94448
596,1.94138
597,1.93828
598,1.93519
599,1.9321
600,1.92901
601,1.92593
602,1.92284
603,1.91976
604,1.91669
605,1.91361
606,1.91054
607,1.90747
608,1.9044
609,1.90133
610,1.89827
611,1.89521
612,1.89215
613,1.8891
614,1.88604
615,1.88299
616,1.87995
617,1.8769
618,1.87386
619,1.87082
620,1.86778
621,1.86474
622,1.86171
623,1.85868
624,1.85565
625,1.85262
626,1.8496
627,1.84658
628,1.84356
629,1.84054
630,1.83753
631,1.83452
632,1.83151
633,1.8285
634,1.8255
635,1.8225
636,1.8195
637,1.8165
638,1.81351
639,1.81052
640,1.80753
641,1.80454
642,1.80156
643,1.79858
644,1.7956
645,1.79262
646,1.78965
647,1.78668
648,1.78371
649,1.78074
650,1.77778
651,1.77482
652,1.77186
653,1.7689
654,1.76595
655,1.76299
656,1.76004
657,1.7571
658,1.75415
659,1.75121
660,1.74827
661,1.74533
662,1.7424
663,1.73947
664,1.73654
665,1.73361
666,1.73069
667,1.72776
668,1.72484
669,1.72193
670,1.71901
671,1.7161
672,1.71319
673,1.71028
674,1.70738
675,1.70448
676,1.70158
677,1.69868
678,1.69578
679,1.69289
680,1.69
681,1.68711
682,1.68423
683,1.68134
684,1.67846
685,1.67559
686,1.67271
687,1.66984
688,1.66697
689,1.6641
690,1.66123
691,1.65837
692,1.65551
693,1.65265
694,1.6498
695,1.64694
696,1.64409
697,1.64125
698,1.6384
699,1.63556
700,1.63272
701,1.62988
702,1.62704
703,1.62421
704,1.62138
705,1.61855
706,1.61572
707,1.6129
708,1.61008
709,1.60726
710,1.60444
711,1.60163
712,1.59882
713,1.59601
714,1.5932
715,1.5904
716,1.5876
717,1.5848
718,1.582
719,1.57921
720,1.57642
721,1.57363
722,1.57084
723,1.56806
724,1.56528
725,1.5625
726,1.55972
727,1.55695
728,1.55418
729,1.55141
730,1.54864
731,1.54588
732,1.54312
733,1.54036
734,1.5376
735,1.53485
736,1.53209
737,1.52934
738,1.5266
739,1.52385
740,1.52111
741,1.51837
742,1.51563
743,1.5129
744,1.51017
745,1.50744
746,1.50471
747,1.50199
748,1.49926
749,1.49654
750,1.49383
751,1.49111
752,1.4884
753,1.48569
754,1.48298
755,1.48028
756,1.47758
757,1.47488
758,1.47218
759,1.46948
760,1.46679
761,1.4641
762,1.46141
763,1.45873
764,1.45604
765,1.45336
766,1.45069
767,1.44801
768,1.44534
769,1.44267
770,1.44
771,1.43733
772,1.43467
773,1.43201
774,1.42935
775,1.4267
776,1.42404
777,1.42139
778,1.41875
779,1.4161
780,1.41346
781,1.41082
782,1.40818
783,1.40554
784,1.40291
785,1.40028
786,1.39765
787,1.39502
788,1.3924
789,1.38978
790,1.38716
791,1.38454
792,1.38193
793,1.37932
794,1.37671
795,1.3741
796,1.3715
797,1.3689
798,1.3663
799,1.3637
800,1.36111
801,1.35852
802,1.35593
803,1.35334
804,1.35076
805,1.34818
806,1.3456
807,1.34302
808,1.34045
809,1.33788
810,1.33531
811,1.33274
812,1.33018
813,1.32762
814,1.32506
815,1.3225
816,1.31995
817,1.31739
818,1.31484
819,1.3123
820,1.30975
821,1.30721
822,1.30467
823,1.30213
824,1.2996
825,1.29707
826,1.29454
827,1.29201
828,1.28949
829,1.28696
830,1.28444
831,1.28193
832,1.27941
833,1.2769
834,1.27439
835,1.27188
836,1.26938
837,1.26688
838,1.26438
839,1.26188
840,1.25938
841,1.25689
842,1.2544
843,1.25191
844,1.24943
845,1.24694
846,1.24446
847,1.24199
848,1.23951
849,1.23704
850,1.23457
851,1.2321
852,1.22963
853,1.22717
854,1.22471
855,1.22225
856,1.2198
857,1.21734
858,1.21489
859,1.21245
860,1.21
861,1.20756
862,1.20512
863,1.20268
864,1.20024
865,1.19781
866,1.19538
867,1.19295
868,1.19052
869,1.1881
870,1.18568
871,1.18326
872,1.18084
873,1.17843
874,1.17602
875,1.17361
876,1.1712
877,1.1688
878,1.1664
879,1.164
880,1.1616
881,1.15921
882,1.15682
883,1.15443
884,1.15204
885,1.14966
886,1.14728
887,1.1449
888,1.14252
889,1.14015
890,1.13778
891,1.13541
892,1.13304
893,1.13068
894,1.12832
895,1.12596
896,1.1236
897,1.12125
898,1.11889
899,1.11654
900,1.1142
901,1.11185
902,1.10951
903,1.10717
904,1.10483
905,1.1025
906,1.10017
907,1.09784
908,1.09551
909,1.09319
910,1.09086
911,1.08854
912,1.08623
913,1.08391
914,1.0816
915,1.07929
916,1.07698
917,1.07468
918,1.07238
919,1.07008
920,1.06778
921,1.06548
922,1.06319
923,1.0609
924,1.05861
925,1.05633
926,1.05404
927,1.05176
928,1.04949
929,1.04721
930,1.04494
931,1.04267
932,1.0404
933,1.03813
934,1.03587
935,1.03361
936,1.03135
937,1.0291
938,1.02684
939,1.02459
940,1.02235
941,1.0201
942,1.01786
943,1.01562
944,1.01338
945,1.01114
946,1.00891
947,1.00668
948,1.00445
949,1.00222
950,1
951,0.997779
952,0.99556
953,0.993344
954,0.991131
955,0.98892
956,0.986711
957,0.984505
958,0.982301
959,0.9801
960,0.977901
961,0.975705
962,0.973511
963,0.97132
964,0.969131
965,0.966944
966,0.96476
967,0.962579
968,0.9604
969,0.958223
970,0.956049
971,0.953878
972,0.951709
973,0.949542
974,0.947378
975,0.945216
976,0.943057
977,0.9409
978,0.938746
979,0.936594
980,0.934444
981,0.932298
982,0.930153
983,0.928011
984,0.925872
985,0.923735
986,0.9216
987,0.919468
988,0.917338
989,0.915211
990,0.913086
991,0.910964
992,0.908844
993,0.906727
994,0.904612
995,0.9025
996,0.90039
997,0.898283
998,0.896178
999,0.894075
1000,4.22531
1001,4.22074
1002,4.21618
1003,4.21162
1004,4.20706
1005,4.2025
1006,4.19795
1007,4.19339
1008,4.18884
1009,4.1843
1010,4.17975
1011,4.17521
1012,4.17067
1013,4.16613
1014,4.1616
1015,4.15707
1016,4.15254
1017,4.14801
1018,4.14349
1019,4.13896
1020,4.13444
1021,4.12993
1022,4.12541
1023,4.1209
1024,4.11639
1025,4.11188
1026,4.10738
1027,4.10288
1028,4.09838
1029,4.09388
1030,4.08938
1031,4.08489
1032,4.0804
1033,4.07591
1034,4.07143
1035,4.06694
1036,4.06246
1037,4.05799
1038,4.05351
1039,4.04904
1040,4.04457
1041,4.0401
1042,4.03563
1043,4.03117
1044,4.02671
1045,4.02225
1046,4.0178
1047,4.01334
1048,4.00889
1049,4.00445
1050,4
1051,3.99556
1052,3.99112
1053,3.98668
1054,3.98224
1055,3.97781
1056,3.97338
1057,3.96895
1058,3.96452
1059,3.9601
1060,3.95568
1061,3.95126
1062,3.94684
1063,3.94243
1064,3.93802
1065,3.93361
1066,3.9292
1067,3.9248
1068,3.9204
1069,3.916
1070,3.9116
1071,3.90721
1072,3.90282
1073,3.89843
1074,3.89404
1075,3.88966
